Date,Revenue,COGS,Payroll,Marketing,R&D,Consulting,Travel,Profit
2022-01-29,110504.64819113487,49468.282518864115,13401.759946640757,6883.484449930194,8633.066862959455,3187.1375295383864,1803.9171978750694,27126.999685326882
2022-01-30,91365.43260643339,40646.34264635914,10727.355412827279,7897.729319188549,5080.65449039664,3453.5404824058205,1406.28839767437,22153.52185758158
2022-01-31,101830.14721968042,51006.7802937248,13799.053392513651,8898.817619118308,7037.309102674482,2988.796819148874,1171.6765737002768,16927.713418800035
2022-02-01,138401.26807403192,62580.8805130744,16358.333772920274,9670.469769367523,10019.392720977512,5120.052618860098,2022.3227505599793,32629.81592827213
2022-02-02,98559.10150413025,39602.7626016778,13962.248490918668,5964.8977659879365,7670.699841965516,2616.1098935003733,1522.5756481814133,27219.80726189853
2022-02-03,117239.09989428514,62096.8036705545,14386.824531045573,8917.621004772782,8137.074307350098,3140.9997916201964,2287.0412793152573,18272.735309626732
2022-02-04,89452.35362311169,44924.65049983197,12163.54504410641,8593.676824619371,7076.469424159497,3391.2491643127464,1222.401347347826,12080.361318733863
2022-02-05,99475.17264254557,48653.66135942558,10481.963627082232,8155.057876314291,6002.351238351428,2836.668136119064,1969.7070013101575,21375.76340394281
2022-02-06,126562.00953453266,75101.09948715627,18010.52817493212,7422.371416398464,7656.730229554091,4530.3263346169215,1951.965966737466,11888.98792513732
2022-02-07,90595.49413318349,46587.812117191665,12392.18614106004,7622.509755113475,6005.609306616671,2240.6866657394803,1125.6211504232308,14621.068997038921
2022-02-08,127186.72836995393,72838.0988580494,14065.05105667558,9076.064187983531,7822.626905983354,4957.232035427005,1515.6389469952721,16912.016378839777
2022-02-09,110616.27903183213,47331.60486055783,11865.177792856286,8802.449676772909,5535.545214333925,3483.4797335135722,1262.9004353688229,32335.12131842879
2022-02-10,91562.99836158598,47048.84943481918,10604.333626565925,7938.8051198853,6588.2471401021285,3221.7788205448765,1330.348900478115,14830.635319190449
2022-02-11,109486.11608583281,62800.79006881261,16291.920483096077,8293.285079591773,7943.383182302002,2385.736847701604,1118.8675572305071,10652.132867098233
2022-02-12,114588.31674440095,59198.74813989493,12930.326565262762,10393.068512383683,8297.252715276187,3420.837622050093,1655.853066344864,18692.23012318842
2022-02-13,109327.14943325795,59430.5484427609,13426.069319979966,9413.918018363394,6597.96125094544,4156.702398402875,2173.866169131244,14128.083833674114
2022-02-14,76446.62920164315,36266.9470157365,7759.4101733624575,6173.345637892721,5020.149551146378,2869.8655214326823,1276.740349397245,17080.170952675173
2022-02-15,89092.94236262697,37284.496843618006,10678.80270608735,5126.375900613844,5416.780115340931,1865.2747111252497,1567.8452346665852,27153.366851175007
2022-02-16,96287.22046672743,47332.877520426955,12379.262860825807,8838.92184040172,4860.684034893675,2510.590038383079,1077.4591875954582,19287.42498420074
2022-02-17,98883.4985634993,47354.89988086857,14600.764668938291,9571.455858252117,6612.682500462587,2854.4106357468786,1456.6536692104498,16432.631350020398
2022-02-18,109310.08146326017,62679.716419182456,13755.231104696082,6214.087515223985,5871.352727910726,2562.8072470748957,1405.971519530479,16820.91492964154
2022-02-19,102665.51501399881,46076.18668100211,14471.255276088472,7639.552100914921,5379.800263507445,3552.223351422668,1944.5849819773573,23601.912359085836
2022-02-20,79969.83461934848,47449.849107108625,10184.668816530297,5033.656224977045,5811.00579833004,1894.5045678532679,944.6776362403393,8651.472468308872
2022-02-21,105702.96776508944,62536.79566447539,10785.85162453261,9272.91603039513,5315.293402487555,2846.8762441033996,1541.9244185619673,13403.310380533396
2022-02-22,109158.78617925735,49069.74838715362,12635.174665732597,9396.550065825486,8598.465238162487,3631.2339078972313,1733.49361329349,24094.120301192437
2022-02-23,108396.8567189656,50904.29027731242,13959.073548648523,6183.418047363465,7095.404692269964,3213.076526462514,1641.1729527046448,25400.420674204084
2022-02-24,116211.71088331932,67299.49732099427,17144.678645142718,10906.62752839816,9237.72618132923,4040.846297839009,2126.9573171856337,5455.37759243029
2022-02-25,112508.83231823356,66754.24040046916,16083.870911061113,6643.495021372579,5821.198790597575,4413.06421799755,1385.4935835975837,11407.469393138002
2022-02-26,106887.70118842655,52234.71773921123,11909.19045149507,9605.244284583878,7215.54902103524,2386.9021743885887,1472.2616943056255,22063.83582340693
2022-02-27,98947.51432812029,45931.377685815525,10983.717460791095,7208.229250504093,5984.3269733288025,3383.1495222637805,1773.2228661245056,23683.490569292495
2022-02-28,75085.58599726013,37934.649853832525,8263.818105853752,4986.705176286926,5654.280617404719,1847.6222380788308,1147.3613739591856,15251.14863184419
2022-03-01,106444.27328698878,57219.52798694945,15554.163559947336,6164.396830390719,6475.716410751998,3011.258946605137,1492.473661783494,16526.735890560652
2022-03-02,103115.31530744667,46886.008299267116,14707.678492198242,6019.945609001475,5961.5735308174935,2130.0793127934935,1061.5128949880411,26348.517168380815
2022-03-03,104073.6825579306,56958.9681007196,14439.616873177716,8647.953501798236,7881.145485687243,2364.3612863988055,1824.8127802070308,11956.82452994195
2022-03-04,80848.77136269535,33174.79531599068,9672.484709070366,6267.51959744559,4951.145832556811,2134.0474458398476,1594.4849790714002,23054.293482720655
2022-03-05,83784.15189387607,34339.68021141152,10491.370666453011,4700.648770276543,4231.518557536068,2248.7428509934825,1357.5437291465955,26414.647108058853
2022-03-06,115797.29279999355,55265.13121955268,14268.147230418164,6442.369997155156,7145.697278595834,4399.336510184009,2149.824473273578,26126.786090814145
2022-03-07,99406.67269215017,46790.18785858599,11200.140406163258,5329.741316538515,6922.250063566333,3462.9565152483665,1507.8757051844004,24193.5208268633
2022-03-08,110222.51046058937,51046.98126073883,13805.52400103511,9610.120734335733,6352.209930834582,4347.5791568238465,1357.5896809548562,23702.505695866406
2022-03-09,100424.77564195689,50032.020157141196,10195.608012994042,8595.768716731835,6322.706493580012,3211.727953217234,1018.7512071956913,21048.19310109687
2022-03-10,100446.34209243614,46621.83986285458,10706.627702626492,5315.776069430741,5193.2219500732945,2494.5120462904024,1660.7780800138532,28453.58638114677
2022-03-11,114074.25708963997,50016.03867962562,16464.27818528282,8899.332486646055,7716.300303233816,3029.025224192703,1703.252826178865,26246.029384480076
2022-03-12,92259.32907673939,42614.02222441484,12693.406457017882,5003.574717411389,6706.224321622079,2435.3435354859153,1644.1517939920254,21162.606026795256
2022-03-13,101441.81165411475,60355.93578628741,12289.008040723827,9655.97099497149,6329.905832943672,2691.239754941343,1719.1165460301202,8400.634698216876
2022-03-14,93065.87066942436,44878.47388707128,11713.039503590298,8874.377154241229,5826.573009132389,3113.9173473880937,1850.10517996488,16809.384588036177
2022-03-15,93482.55658851526,45707.60010106513,11077.677748573586,7937.75807853447,4921.714039517962,2862.076775277203,1411.878815451627,19563.851030095277
2022-03-16,95362.41814797041,49141.112141755766,13068.369787185742,9184.301667914848,5345.8479822811505,2642.3479956601363,1360.9883906303926,14619.45018254238
2022-03-17,103332.00657450569,61654.917579153946,14384.782395453185,9359.053822405787,5646.087611917099,2374.7550307394595,1329.6139404881865,8582.796194348048
2022-03-18,92818.77067504784,41612.53496447713,12824.236718961149,8486.135137472567,5982.228529843515,1897.474011262248,1370.8044956162921,20645.35681741494
2022-03-19,118836.34188360281,63726.75151472408,16177.260887436609,9326.916939385195,7828.660866426576,2896.837088908037,2225.6519527826413,16654.262633939667
2022-03-20,86580.89046670744,47030.474652158,9543.397434087114,5653.9884191895235,6793.846970320937,1917.717206440462,902.5535971691929,14738.912187342212
2022-03-21,97196.92533757961,50684.78333397679,11362.174675686969,5918.316483407068,5073.382578486769,3470.7953471619526,1922.4580322127085,18765.014886647346
2022-03-22,93404.03412588738,39016.32850200206,11534.676364744117,6198.291807520132,6351.1043653623965,2078.2359443325636,1861.829332005024,26363.567809921093
2022-03-23,121704.668265306,65157.57046363798,14183.419390840152,9909.774804527806,8007.553271584973,4196.932512702037,1944.6232082825447,18304.794613730497
2022-03-24,102948.32164767361,42499.01724460283,14180.823492300298,6036.151111656025,6741.7760127278625,2853.024729779243,1370.8024097012963,29266.72664690607
2022-03-25,115477.66809202952,59959.29984085702,13449.415657116775,7267.241974683907,8798.795355997489,2479.024668559777,1412.3484282418979,22111.54216657266
2022-03-26,77716.59440444542,42582.18383763906,8308.805791563349,5704.634531745765,4365.042219068805,2817.584120328497,992.0448634261178,12946.299040673832
2022-03-27,104005.75398803888,45990.71810375596,12475.700553154475,6412.215260103914,5327.5073536150085,3285.8133696002956,1092.1700665058074,29421.629281303423
2022-03-28,113344.46193435155,64416.423493149516,16887.839899706363,9003.198097469036,7953.170665915363,2801.334475094039,1671.9565788276188,10610.53872418961
2022-03-29,101234.25983913137,41108.272942939475,11266.772866400524,9734.56508905684,6109.965804249293,3836.132926294077,1070.3743997090737,28108.175810482076
2022-03-30,115982.20562598026,65966.33766292509,15148.196135461922,10137.363013278471,5860.313799672157,2424.6272938319944,1993.1242974108634,14452.243423399763
2022-03-31,92240.67324849442,45388.48160882355,11220.953605632863,7685.61564041524,5307.640892513913,2217.132995668069,1265.4769662779083,19155.371539162865
2022-04-01,121140.2116027837,53727.81445822012,12544.217717980153,9586.560725447256,7181.167906630118,4244.866711448182,1452.9129739276727,32402.671109130213
2022-04-02,134483.47185428874,57391.57862111855,16728.914175984173,10005.220038761014,9212.8105872017,4597.661575583446,2077.5726996424073,34469.714155997455
2022-04-03,94557.42159340512,55851.42218798231,12775.48458193295,5609.920956148625,5217.4491103387445,2438.204141838979,1866.335909388849,10798.604705774676
2022-04-04,93317.46217898843,38683.178515759086,11726.365502089535,8840.478563221524,5822.2286137396595,1982.1093227775648,1581.853275552052,24681.248385849
2022-04-05,121800.76715676552,53570.25311951817,17491.236095996584,7603.63214340022,7853.014735770077,4526.3066926832425,1816.9591074637522,28939.365261933475
2022-04-06,123693.58218596068,58082.11129804892,14156.340949421117,6749.395216949137,7888.820649644846,3249.9193352420384,2197.92894912246,31369.065787532163
2022-04-07,92157.09959270098,48294.648786395155,9613.13363275247,8063.816158045866,7300.521666568115,2203.8696052774544,1601.207922607698,15079.901821054213
2022-04-08,93697.19774356214,47688.146101029226,13757.398440123234,5507.594059531538,4812.768474170331,2841.014887224433,1772.5031157324079,17317.772665750977
2022-04-09,95773.2308670924,40715.94898798742,11388.377401532125,6569.545614484878,7520.980413405594,3658.9726113095426,1153.7503723633235,24765.655466009513
2022-04-10,79833.24233448584,36559.28180116531,10284.140437055627,4104.565993457659,5385.400155571528,1666.1941367258714,1484.0022401560504,20349.657570353796
2022-04-11,86220.22080273702,38605.134405111115,12036.356300843876,4901.912453677566,6369.245618643557,3044.9603672879766,1121.7475649485623,20140.86409222438
2022-04-12,84937.88849871898,37602.731232367354,9871.114740915653,4982.471958788885,5343.593630927585,2671.2511140375755,1648.6435050774119,22818.082316604523
2022-04-13,88483.03652343807,42669.07447760791,12016.724301761844,4664.8704922201005,5628.860440861338,2522.561324843139,1133.525343631576,19847.420142512172
2022-04-14,99479.72668919829,53799.261972562774,10621.544177341984,8240.189063129983,7598.241128239827,3470.0129180709387,1916.823664453029,13833.653765399766
2022-04-15,103513.2209880478,45907.13908063946,11858.95980015078,9507.729696186734,7957.893014566759,4069.776361418571,2032.7830220059661,22178.940013079526
2022-04-16,123257.50739221115,58342.18790199605,13217.584354387549,8463.571692599373,7045.481266634261,3030.177873178745,1411.904094594719,31746.60020882044
2022-04-17,85024.68938891814,40657.40231434425,11951.200251435515,7969.264133436877,4759.448834643558,1944.7652397142328,1678.8123927287324,16063.796222614968
2022-04-18,114764.83597714876,68318.50907875366,12754.098745776859,6962.476030641411,7446.752248915744,4390.6311946832975,1246.0281838840965,13646.340494493692
2022-04-19,96790.16733661736,57196.53022123973,13150.897242439463,6414.238044142127,7453.647289980919,3230.7649528810994,1179.4537997723744,8164.635786161656
2022-04-20,99258.04435521351,55587.23607790118,14607.302143221888,5710.995174773637,5922.792302543853,2854.633606207493,1433.4536890828747,13141.631361482578
2022-04-21,110122.29238249906,49371.32382005753,13918.20351417192,8922.98467705392,7660.154942366107,3465.019007804164,2195.3951199988487,24589.21130104657
2022-04-22,83159.16967656552,34395.253180003594,10561.33592913181,5903.758811288975,5924.6376745552825,2903.2760586064687,1237.8766734612786,22233.03134951811
2022-04-23,105736.14619276076,48996.102924128056,13011.010257084095,8529.11819060107,7756.829055753462,3749.4712009195187,1639.3431954255718,22054.27136884899
2022-04-24,102496.78312319584,46467.82986363236,11919.812879789853,9028.30053558821,6858.852442001515,3935.6595494177436,1736.7310656985746,22549.59678706758
2022-04-25,107386.76896012224,53820.65498630606,13292.629741544917,8299.402633184718,6665.8892854055675,3064.480738271014,2113.686855879543,20130.024719530426
2022-04-26,104337.52965861728,57964.253640053474,13578.525404677772,8491.146521391553,8243.758265280963,2699.0259836985556,1860.7047960220002,11500.115047492975
2022-04-27,136829.50209866342,78220.58091279649,20428.587004545825,13239.966847742922,9350.917582694077,4487.088904676482,1675.003829173797,9427.35701703382
2022-04-28,90433.90023623026,51454.43097712967,13283.67535374586,5873.972608780672,6498.304821744448,2560.5959121018577,1178.3455183241306,9584.575044403624
2022-04-29,92035.04567497273,43434.56961105639,13170.918912263289,6254.535758597586,5554.267642569704,2935.1788308487016,1010.2026516651047,19675.37226797195
2022-04-30,90652.89210362853,48721.11299898126,13095.40193632755,7785.738875753827,6354.629529793022,2574.516387522241,1490.74362738183,10630.748747868813
2022-05-01,91667.84321259618,42402.50451907618,11311.120600317427,7385.245075251222,5292.344830904857,2113.852739959978,1082.3591729463012,22080.41627414021
2022-05-02,90439.19309040223,37277.3268731454,12016.85603162984,5329.278245852993,5186.950678027153,2657.8753945097415,1137.1868350200104,26833.719032217094
2022-05-03,117835.24796661327,63667.922594062424,17057.045258853963,8107.932975683697,8418.34643465439,3984.9944167917442,2224.863407473283,14374.142879093764
2022-05-04,121307.56371984782,48761.45677985307,14514.151370132358,8902.99266537706,7962.8519417646685,4365.334702974677,1609.4549862600818,35191.3212734859
2022-05-05,91438.80559375786,44058.555650896655,13541.00117361589,6489.365572787352,6446.280194103135,2730.9594222409937,1432.523047136854,16740.120532976973
2022-05-06,87514.66640343657,40770.9699360104,10570.835566202812,5155.816339093828,5083.127909193769,2039.5081048481497,1223.0752303596714,22671.333317727935
2022-05-07,107071.23334579606,57676.65098301558,13925.05645090111,10302.555170755226,7276.743064085599,3029.4471574260815,1149.9785459452432,13710.801973667229
2022-05-08,91716.65433578542,50742.15596661899,12426.711110234213,8081.69903478779,5807.315989724592,3276.6580562737227,1249.9731079338076,10132.14107021231
2022-05-09,109493.97726633267,50456.89713810376,16153.602740097976,8109.9770902083255,7435.605545619664,3093.991617149463,1541.7498781266213,22702.15325702686
2022-05-10,103043.8453127695,57944.17183073188,11564.694606498337,8655.997435843106,6051.393249658269,3496.3411332900714,1953.4033110461714,13377.843745701655
2022-05-11,77263.83827504152,35447.36272001207,10608.830989235601,7329.567077095879,5521.546540225331,2329.062282942117,1023.3214110660381,15004.147254464471
2022-05-12,123212.57801995093,60283.63549842135,15529.809354084304,6999.547257998796,9139.647948192329,3058.6860228541773,1699.398540770083,26501.853397629893
2022-05-13,126938.16509643283,69232.54560063024,14398.324042339727,7936.003037138636,7336.707862916674,4560.000994509494,2263.176443716254,21211.407115181806
2022-05-14,90808.16964273421,48907.831401959054,12606.929246970338,7004.4938284469545,5359.372566060657,1969.1087853237152,1597.2763397743845,13363.157474199106
2022-05-15,94184.47660096025,56272.74719578696,12018.985981374153,8471.942511276051,6577.337895427499,2872.419863103683,1693.705575603511,6277.337578388397
2022-05-16,104287.98086087358,46411.510061158595,13875.379343959952,5403.4465351396275,7390.634243389942,2521.4561008411574,2037.5480554758112,26648.0065209085
2022-05-17,105016.85184980537,55917.649180653854,12197.187869030002,10417.767007324805,7469.112559806121,2241.1974605309824,1885.637957967322,14888.29981449229
2022-05-18,109878.16409009245,57349.41138809429,13631.891321569286,7993.123322363552,7744.3179544592285,3302.7924351080383,1546.6540512773563,18309.973617220705
2022-05-19,130153.06808149525,75881.80152230049,17032.834301112045,8845.405159191378,8041.407289898578,3903.452307476638,2370.749220108608,14077.418281407517
2022-05-20,97345.79158758926,41982.555925585926,11705.397345632591,6292.064185306697,6020.4098842622925,3323.192388703859,1468.6312630891005,26553.540595008788
2022-05-21,88025.54133192319,48445.70459718637,9675.64664346644,5168.669245387152,5074.190844462488,3071.6524849028415,1124.7146937984123,15464.962822719492
2022-05-22,79310.21157978209,40737.98546999804,11744.416703438837,7104.505288902888,4338.665996637723,2740.6301706796066,1033.3462834437994,11610.66166668119
2022-05-23,89036.04940087121,40505.452550582326,11180.557398195948,8705.11760857484,6301.733083020826,2510.0308195481125,1089.6609136701095,18743.497027279038
2022-05-24,99503.09540689304,49242.786668106695,13601.676971979272,7033.101445641779,5253.33195018832,3247.163691457153,1139.303435221596,19985.731244298222
2022-05-25,126918.36795276681,59239.82337329213,15300.308743161679,12389.90240676579,9916.610393168483,4002.8663309450258,1503.335899281659,24565.520806152053
2022-05-26,92235.83051445743,47581.022772652985,10861.376711294555,8410.974387496872,6899.29445954477,2622.3785840606934,980.6311042223184,14880.152495185219
2022-05-27,103356.81927458348,59719.58280322654,12439.842268044807,7653.836685949396,7826.712937479578,3301.6564755210456,1951.8427475574751,10463.345356804639
2022-05-28,99753.65655890873,51259.51340202942,12016.308729353465,8349.511627158525,7700.988714319335,3884.901918560415,1926.2508985630925,14616.181268924469
2022-05-29,117825.89910172125,62017.01202509719,14988.515481879105,8453.915055375262,7335.62239667301,2811.07555764153,1869.6264816358437,20350.13210341931
2022-05-30,137903.98638810433,69469.07376471479,17537.731716423168,10747.708583448171,10398.10147023657,5256.271383120726,2538.1084676201226,21956.991002540788
2022-05-31,92036.96840619518,37756.610982519924,11491.52334289108,4868.96886462313,5038.272907345299,1939.1370371560747,1089.3229618137332,29853.13230984594
2022-06-01,92658.40836222666,41378.62399562345,9890.292651237827,7858.653689216329,4693.079245386373,2424.665239715488,1762.0606986963965,24651.032842350804
2022-06-02,115662.41315603608,57646.186723026,14435.105663148945,6088.611950559051,8506.593640968633,2979.799758997828,1742.2941307235476,24263.82128861209
2022-06-03,110228.37234439467,50930.69501195392,11954.839619462318,10014.715805522688,5758.760000185311,3585.4315735885616,1176.318601578283,26807.611732103585
2022-06-04,127700.6098860405,55722.50841225329,13575.441830525275,11652.341795088507,10172.08658144949,2889.1623252053346,1457.4633354261498,32231.60560609246
2022-06-05,108758.92277988946,54469.35807695852,15947.569455654078,6727.159659504073,7639.650122369895,4094.4419712197823,1423.6286981940646,18457.114795989037
2022-06-06,94610.61863819411,43952.4943073914,12322.79661327381,6261.627729107477,6869.061227872917,3460.007599332375,987.3162826193999,20757.31487859675
2022-06-07,108859.82246038465,49163.43942645911,14475.580778130015,8062.75924092905,6245.736047653824,3596.8718364761835,1425.294446795362,25890.140683941092
2022-06-08,116630.55370874361,57475.19671326828,14006.12628325679,9310.983946087375,8189.326505977596,3401.9122547682896,1236.202733074048,23010.80527231122
2022-06-09,112307.23271796046,47916.65032519925,16334.979700019141,7228.956363978849,5760.978982438467,4341.698881168763,1388.1483990221398,29335.82006613385
2022-06-10,107609.11046660946,63010.42280173119,14193.267672820772,8568.302271630528,8085.1859367412335,3940.10016486578,1361.9759657220245,8449.855653097926
2022-06-11,116000.1203438373,66530.75769378128,16061.201905863218,7527.172833763754,6390.298473338165,3478.414752215253,2313.4704126856373,13698.804272189998
2022-06-12,117539.4338566851,63650.438149329726,13919.974583185485,6203.08908978384,8335.983863965268,4000.7446115667462,1452.2545653769153,19976.94899347711
2022-06-13,120732.38486556291,50857.64368831597,17868.46468008467,6051.877099231792,6849.681231367473,3783.5838008787155,1496.099352734429,33825.03501294987
2022-06-14,109730.64831384463,60919.7621545229,15474.552295658728,6041.500973843253,5711.874735499945,3484.918626065638,1850.9244706660675,16247.11505758809
2022-06-15,97493.22879524718,54751.365247324706,13912.032523726046,8736.61537847663,6282.932640750799,2595.223089173324,1812.7476406515834,9402.312275144097
2022-06-16,102200.70529649984,56573.49920502052,11099.989308596294,10022.983175810818,5629.070367430512,2988.521555916371,1417.5804145326085,14469.061269192709
2022-06-17,118097.63449762535,49930.87413549129,13409.769144036503,8426.066632158952,8489.250010477637,2546.471813549282,2215.060513761157,33080.142248150514
2022-06-18,87745.96493519146,46398.45097854835,10027.7255735388,6636.595656872273,5012.661571659366,2382.0374140725867,1175.9205476070933,16112.573192892974
2022-06-19,105530.09963309352,59821.31561759629,11982.463829347666,6051.3500773174765,6360.739871089693,3579.2190437361787,1263.2120503816807,16471.799143624536
2022-06-20,94099.91781508959,48505.74864704247,13434.683669127473,7297.596140791502,6306.875498025765,3675.9493589149533,1251.1890409299115,13627.87546025752
2022-06-21,100431.17234402226,53156.35903880476,10203.228602539624,5747.95168689463,5880.149563139497,3943.0566046253607,1616.2954735291294,19884.131374489254
2022-06-22,119176.77793910948,58595.96769624109,12371.145368307469,9600.96662807969,7310.261070630782,3708.12077816983,1629.317167083076,25960.999230597532
2022-06-23,102866.48602029854,52023.8472340559,11695.481612549998,9943.376285116345,7660.32866627224,3305.351708113419,1720.8470710150825,16517.25344317555
2022-06-24,100696.54822234223,40970.94548388632,11075.980753740758,6020.135781115635,5576.201808864327,2387.9606106810193,1245.551734302113,33419.77204975205
2022-06-25,79602.15788530122,42013.430225717806,8883.042068106495,7023.15398417278,4176.410611395969,2699.003673693851,1354.0270490909966,13453.090273123322
2022-06-26,111193.8034904083,46288.80647317552,15555.697258157885,5690.356363740876,6655.030705559215,2381.01246795827,1498.267965784874,33124.63225603166
2022-06-27,109682.26271711613,53415.58209128727,14056.476222424724,7543.382489465326,6880.511257375504,2818.1446579754634,1596.8293721558343,23371.336626432007
2022-06-28,132448.8208495819,60731.89286016625,13283.09794914699,7355.866506129176,8778.678503741166,4419.4551619323665,2063.2150703582793,35816.61479810771
2022-06-29,95383.32647570499,48558.27703908568,11585.844323801291,6450.1803298047935,5834.856653771733,2499.6347812287318,1608.3774999038633,18846.155848108916
2022-06-30,103287.25491495908,44070.943377384676,12435.19121227403,6060.57034854286,7611.997079984603,2168.716034166652,1279.4333685663023,29660.403494039958
2022-07-01,103740.75525566132,55846.62387992593,10965.113941065472,7123.384843585843,5309.408763192859,3800.7923959313293,1904.623766592585,18790.807665367305
2022-07-02,123661.79919645212,69127.2310862831,16546.82542416338,8764.671030263038,7784.884478070303,3240.7553244672004,2129.2617236809942,16068.170129524107
2022-07-03,98570.56701419572,42648.61495277326,13317.362599301523,6410.0002213072285,6058.903818276141,2095.8176962014795,1216.4573162923461,26823.41041004374
2022-07-04,104185.32288655509,43847.707692031894,14173.856928339055,8629.784635340617,7233.311369100775,2239.5430390675783,2057.633624975171,26003.485597699997
2022-07-05,109118.44764574809,46823.06377633488,14886.325701294001,10469.107854761583,8619.079320407274,2731.7995390147025,1816.6006330655603,23772.470820870105
2022-07-06,102799.13684734538,59153.245992574644,10280.18521288666,7198.999776520339,6713.941380454067,2421.9804513356175,1493.0823026265464,15537.701730947505
2022-07-07,93303.49578174208,47177.77922394596,13780.55686306564,5562.48923352781,7427.546580858876,3310.9680710968955,1080.013459370337,14964.14234987655
2022-07-08,102911.34989347462,50781.831927730156,14480.701154982311,6538.5897193154,6078.7142917238225,2720.3257875034924,1577.8584303255598,20733.328581893875
2022-07-09,116104.47624789659,48919.73447242646,16858.263695798854,10762.889728760743,5912.741663242622,4190.665178176727,1352.3569428624182,28107.82456662877
2022-07-10,84602.2705088341,44831.69080239175,8526.399965945868,6648.214450526511,4650.5779286873985,1986.2007328709333,1209.3824169132236,16749.804211498427
2022-07-11,101994.54511220314,58504.06275146478,14961.879664980128,7420.159418669261,6308.744742162967,3045.3106565015573,1436.8099295068134,10317.577948917635
2022-07-12,89498.1877759124,50623.50199957849,12573.54906755663,5144.520158784512,5324.248736928984,3021.525287029017,1539.31481253045,11271.527713504329
2022-07-13,117925.69943387264,61935.867661635166,16729.05259402886,8548.005341123375,6239.640260068478,3896.243538009828,1406.1262063905576,19170.763832616372
2022-07-14,77152.19642824338,32022.46223809255,8075.085974341659,4931.923308748375,4859.030149868743,2470.61301483955,1405.6137663798538,23387.46797597265
2022-07-15,91616.17229092617,38705.94599771957,12545.817988200472,8901.258395539373,5510.1147982655675,3526.895750236452,1214.9516775247992,21211.18768343993
2022-07-16,105658.17812596781,43305.250799039306,15636.97024161145,9953.370761122951,5671.580609401171,2596.074577772602,1525.692075601385,26969.239061418935
2022-07-17,123482.86043851511,55751.99820659761,16537.73437691472,6692.1693150761585,7271.104731309873,3688.9744011784796,2188.537333337769,31352.342074100525
2022-07-18,99013.74608390518,42291.96844611961,12726.045710529372,7508.477174149076,7583.767939332573,3730.82319953677,1609.3619035194326,23563.301710718355
2022-07-19,91672.00709960202,41436.627998292555,13501.589236570224,5615.177867372387,5414.283127227068,1976.25369864512,1199.0930933684663,22528.982078126195
2022-07-20,128217.35604160884,61161.16758200509,15661.346936234364,9044.305419144033,9157.112103070353,2707.664040615247,1777.3527392241867,28708.40722131559
2022-07-21,78279.79149375633,46075.2157413606,10173.607920092329,7345.963498429898,5351.317108086964,1930.8529183767153,1022.1671953440307,6380.667112065814
2022-07-22,67017.91065069877,34988.38990783451,8297.950924715466,5118.541580576776,4209.759201753315,2188.8334036338815,1068.7816457898045,11145.653986395017
2022-07-23,106600.21675079998,60441.76400732795,15632.10214468863,7111.381973277759,6094.416378308073,2686.0688251893266,1420.5806408728276,13213.902781135417
2022-07-24,92469.18663471083,50124.79975300745,9598.693303437618,5584.622682481433,5647.1340048787,2201.210279119847,1595.738622139925,17716.987989645873
2022-07-25,84681.5077430393,35777.99004097714,10589.929365585493,7622.711176090838,5738.291334619691,2470.671591271537,1337.7875850196187,21144.126649474973
2022-07-26,110625.3467094903,60532.42870493754,14862.252271008778,8985.643434274702,6695.3332152079865,3570.0969161476023,1267.4419115192359,14712.150256394452
2022-07-27,103657.01070656798,47165.989824855,14470.034297248547,7608.7638574672255,5851.116192802622,2588.4351920800445,1358.1852823498061,24614.486059764735
2022-07-28,91538.82053894908,48316.16391779615,11822.324020857388,5572.354088862076,4896.766907055368,2381.2747423619467,1118.0985818277218,17431.83828018843
2022-07-29,80795.43401993658,37827.80773693052,11751.363583229384,5390.050744477607,6172.206248540647,2607.3644869830687,1123.309594317496,15923.331625457853
2022-07-30,113086.85992420217,67799.46866689532,16635.028732597864,11081.626953647363,7148.151350560041,4400.748967533188,1714.378800044779,4307.456452923623
2022-07-31,109753.01766937991,49686.321104952185,11328.2632089203,8341.722889054987,7546.205882967852,3676.159168063207,1653.7177049906827,27520.62771043068
2022-08-01,98512.36204330926,44904.505216170546,11833.159817674004,6899.30973538192,6374.962593548433,3512.761969626368,1728.4227163916075,23259.239994516378
2022-08-02,127699.55494071498,74849.10854248391,12919.740825728299,9714.24588424373,9727.768428550184,3490.820815774997,1518.567177299589,15479.303266634277
2022-08-03,83948.7285051077,33993.26468884002,9777.578327260131,7467.191154773673,5574.8709884000655,2136.082716108125,1634.0391908926022,23365.701438833086
2022-08-04,77117.12243612892,41592.178969995584,9781.798848478154,5167.267246702112,4968.150505996369,2242.9788721493906,1035.5635052018883,12329.184487605424
2022-08-05,89621.37895178133,48849.50184628612,13043.472775907807,5281.863396844276,6966.989419842366,3239.154721163469,1165.3009464108795,11075.095845326403
2022-08-06,99316.20975466754,56339.67394754735,14135.449308401474,7870.492398835472,7110.115774106148,2892.683213794361,1673.655491446191,9294.139620536545
2022-08-07,103650.09173984038,61660.18148445311,11025.777092301834,8629.927904568563,5529.369330894193,3828.2651607872667,1871.4196420080677,11105.151124827345
2022-08-08,96381.45913215505,57358.570952951806,10086.466076272442,8253.713010352785,5332.895414541024,3833.614907610849,1328.5912006521678,10187.607569773973
